NDC,PRODUCTTYPENAME,PROPRIETARYNAME,PROPRIETARYNAMESUFFIX,NONPROPRIETARYNAME,DOSAGEFORMNAME,ROUTENAME,STARTMARKETINGDATE,ENDMARKETINGDATE,MARKETINGCATEGORYNAME,APPLICATIONNUMBER,LABELERNAME,SUBSTANCENAME,ACTIVE_NUMERATOR_STRENGTH,ACTIVE_INGRED_UNIT,PHARM_CLASSES,DEASCHEDULE,NDC_EXCLUDE_FLAG,LISTING_RECORD_CERTIFIED_THROUGH,PRIMARY_ICD10,ALL_ICD10_MAPPINGS,MAPPING_CONFIDENCE
0113-0432,HUMAN OTC DRUG,Good Sense Nasal Decongestant,,Pseudoephedrine HCl,"TABLET, FILM COATED",ORAL,19890915,,OTC MONOGRAPH DRUG,M012,L. Perrigo Company,PSEUDOEPHEDRINE HYDROCHLORIDE,30,mg/1,"Adrenergic alpha-Agonists [MoA], alpha-Adrenergic Agonist [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0113-0437,HUMAN OTC DRUG,good sense pain relief pm,extra strength,"Acetaminophen, Diphenhydramine HCl","TABLET, FILM COATED",ORAL,19920723,,OTC MONOGRAPH DRUG,M013,L. Perrigo Company,ACETAMINOPHEN; DIPHENHYDRAMINE HYDROCHLORIDE,500; 25,mg/1; mg/1,"Histamine H1 Receptor Antagonists [MoA], Histamine-1 Receptor Antagonist [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0113-0441,HUMAN OTC DRUG,Good sense sleep aid,,Doxylamine succinate,TABLET,ORAL,19970414,,ANDA,ANDA040167,L. Perrigo Company,DOXYLAMINE SUCCINATE,25,mg/1,"Antihistamine [EPC], Histamine Receptor Antagonists [MoA]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0113-0443,HUMAN OTC DRUG,Good Sense Nasal Allergy,,Triamcinolone acetonide,"SPRAY, METERED",NASAL,20170209,,ANDA,ANDA078104,L. Perrigo Company,TRIAMCINOLONE ACETONIDE,55,ug/1,"Corticosteroid Hormone Receptor Agonists [MoA], Corticosteroid [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0113-0456,HUMAN OTC DRUG,Good Sense Nicotine,,Nicotine Polacrilex,"GUM, CHEWING",ORAL,20070307,,ANDA,ANDA076777,L. Perrigo Company,NICOTINE,2,mg/1,"Cholinergic Nicotinic Agonist [EPC], Nicotine [CS]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0113-0459,HUMAN OTC DRUG,good sense nighttime,,"Acetaminophen, Dextromethorphan HBr, Doxylamine succinate",SOLUTION,ORAL,20110822,,OTC MONOGRAPH DRUG,M012,L. Perrigo Company,ACETAMINOPHEN; DEXTROMETHORPHAN HYDROBROMIDE; DOXYLAMINE SUCCINATE,650; 30; 12.5,mg/30mL; mg/30mL; mg/30mL,"Antihistamine [EPC], Histamine Receptor Antagonists [MoA], Sigma-1 Agonist [EPC], Sigma-1 Receptor Agonists [MoA], Uncompetitive N-methyl-D-aspartate Receptor Antagonist [EPC], Uncompetitive NMDA Receptor Antagonists [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0113-0467,HUMAN OTC DRUG,good sense aspirin,,Aspirin,"TABLET, CHEWABLE",ORAL,19921104,,OTC MONOGRAPH DRUG,M013,L. Perrigo Company,ASPIRIN,81,mg/1,"Anti-Inflammatory Agents, Non-Steroidal [CS], Cyclooxygenase Inhibitors [MoA], Decreased Platelet Aggregation [PE], Decreased Prostaglandin Production [PE], Nonsteroidal Anti-inflammatory Drug [EPC], Platelet Aggregation Inhibitor [EPC]",,N,20251231,Z79.02,"[{""icd10_code"":""Z79.02"",""description"":""Long term use of antithrombotics/antiplatelets"",""confidence"":0.8,""context"":""cardioprotection""},{""icd10_code"":""I25.10"",""description"":""Atherosclerotic heart disease without angina pectoris"",""confidence"":0.2,""context"":""CAD prevention""}]",0.80
0113-0471,HUMAN OTC DRUG,Good Sense Anti Itch,,hydrocortisone,OINTMENT,TOPICAL,20210123,,OTC MONOGRAPH DRUG,M017,L. Perrigo Company,HYDROCORTISONE,1,g/100g,"Corticosteroid Hormone Receptor Agonists [MoA], Corticosteroid [EPC]",,N,20251231,L30.9,"[{""icd10_code"":""L30.9"",""description"":""Dermatitis, unspecified"",""confidence"":0.6,""context"":""skin condition""},{""icd10_code"":""L20.9"",""description"":""Atopic dermatitis, unspecified"",""confidence"":0.2,""context"":""eczema""},{""icd10_code"":""L40.9"",""description"":""Psoriasis, unspecified"",""confidence"":0.2,""context"":""psoriasis""}]",0.60
0113-0479,HUMAN OTC DRUG,good sense allergy relief,,Diphenhydramine Hydrochloride,TABLET,ORAL,19910820,,OTC MONOGRAPH DRUG,M012,L. Perrigo Company,DIPHENHYDRAMINE HYDROCHLORIDE,25,mg/1,"Histamine H1 Receptor Antagonists [MoA], Histamine-1 Receptor Antagonist [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0113-0484,HUMAN OTC DRUG,Good Sense Pain Relief,,Acetaminophen,TABLET,ORAL,19890915,,OTC MONOGRAPH DRUG,M013,L. Perrigo Company,ACETAMINOPHEN,500,mg/1,,,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0113-0503,HUMAN OTC DRUG,Good Sense Childrens All Day Allergy,,Cetirizine HCl,SOLUTION,ORAL,20160111,,ANDA,ANDA204226,L. Perrigo Company,CETIRIZINE HYDROCHLORIDE,5,mg/5mL,"Histamine H1 Receptor Antagonists [MoA], Histamine-1 Receptor Antagonist [EPC]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0113-0517,HUMAN OTC DRUG,Good Sense ibuprofen,,Ibuprofen,"TABLET, FILM COATED",ORAL,20060427,,ANDA,ANDA077349,L. Perrigo Company,IBUPROFEN,200,mg/1,"Anti-Inflammatory Agents, Non-Steroidal [CS], Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Drug [EPC]",,N,20251231,M79.3,"[{""icd10_code"":""M79.3"",""description"":""Panniculitis, unspecified"",""confidence"":0.3,""context"":""general pain/inflammation""},{""icd10_code"":""M25.50"",""description"":""Pain in unspecified joint"",""confidence"":0.25,""context"":""joint pain""},{""icd10_code"":""R50.9"",""description"":""Fever, unspecified"",""confidence"":0.2,""context"":""fever reduction""},{""icd10_code"":""G43.909"",""description"":""Migraine, unspecified, not intractable, without status migrainosus"",""confidence"":0.15,""context"":""headache""},{""icd10_code"":""M79.1"",""description"":""Myalgia"",""confidence"":0.1,""context"":""muscle pain""}]",0.30
0113-0520,HUMAN OTC DRUG,good sense omeprazole,,omeprazole,"TABLET, ORALLY DISINTEGRATING, DELAYED RELEASE",ORAL,20180619,,NDA,NDA209400,L. Perrigo Company,OMEPRAZOLE,20,mg/1,"Cytochrome P450 2C19 Inhibitors [MoA], Proton Pump Inhibitor [EPC], Proton Pump Inhibitors [MoA]",,N,20261231,K21.9,"[{""icd10_code"":""K21.9"",""description"":""Gastro-esophageal reflux disease without esophagitis"",""confidence"":0.5,""context"":""GERD""},{""icd10_code"":""K25.9"",""description"":""Gastric ulcer, unspecified as acute or chronic, without hemorrhage or perforation"",""confidence"":0.25,""context"":""gastric ulcer""},{""icd10_code"":""K27.9"",""description"":""Peptic ulcer, site unspecified, unspecified as acute or chronic, without hemorrhage or perforation"",""confidence"":0.15,""context"":""peptic ulcer""},{""icd10_code"":""K30"",""description"":""Functional dyspepsia"",""confidence"":0.1,""context"":""dyspepsia""}]",0.50
0113-0532,HUMAN OTC DRUG,Good Sense Nicotine,,Nicotine Polacrilex,"GUM, CHEWING",ORAL,19900715,,ANDA,ANDA076779,L. Perrigo Company,NICOTINE,4,mg/1,"Cholinergic Nicotinic Agonist [EPC], Nicotine [CS]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0113-0541,HUMAN OTC DRUG,good sense anti itch,,Hydrocortisone,CREAM,TOPICAL,20060224,,OTC MONOGRAPH DRUG,M017,L. Perrigo Company,HYDROCORTISONE,1,g/100g,"Corticosteroid Hormone Receptor Agonists [MoA], Corticosteroid [EPC]",,N,20251231,L30.9,"[{""icd10_code"":""L30.9"",""description"":""Dermatitis, unspecified"",""confidence"":0.6,""context"":""skin condition""},{""icd10_code"":""L20.9"",""description"":""Atopic dermatitis, unspecified"",""confidence"":0.2,""context"":""eczema""},{""icd10_code"":""L40.9"",""description"":""Psoriasis, unspecified"",""confidence"":0.2,""context"":""psoriasis""}]",0.60
0113-0544,HUMAN OTC DRUG,good sense pain relief,arthritis pain,Acetaminophen,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20051121,,ANDA,ANDA075077,L. Perrigo Company,ACETAMINOPHEN,650,mg/1,,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0113-0603,HUMAN OTC DRUG,Good Sense Severe Daytime Cold and Flu,,"acetaminophen, dextromethorphan hbr, guaifenesin, phenylephrine hcl",SOLUTION,ORAL,20131119,,OTC MONOGRAPH DRUG,M012,L. Perrigo Company,ACETAMINOPHEN; DEXTROMETHORPHAN HYDROBROMIDE; GUAIFENESIN; PHENYLEPHRINE HYDROCHLORIDE,325; 10; 200; 5,mg/15mL; mg/15mL; mg/15mL; mg/15mL,"Adrenergic alpha1-Agonists [MoA], Decreased Respiratory Secretion Viscosity [PE], Expectorant [EPC], Increased Respiratory Secretions [PE], Sigma-1 Agonist [EPC], Sigma-1 Receptor Agonists [MoA], Uncompetitive N-methyl-D-aspartate Receptor Antagonist [EPC], Uncompetitive NMDA Receptor Antagonists [MoA], alpha-1 Adrenergic Agonist [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0113-0604,HUMAN OTC DRUG,good sense ibuprofen,,Ibuprofen,"TABLET, FILM COATED",ORAL,19890915,,ANDA,ANDA072096,L. Perrigo Company,IBUPROFEN,200,mg/1,"Anti-Inflammatory Agents, Non-Steroidal [CS], Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Drug [EPC]",,N,20261231,M79.3,"[{""icd10_code"":""M79.3"",""description"":""Panniculitis, unspecified"",""confidence"":0.3,""context"":""general pain/inflammation""},{""icd10_code"":""M25.50"",""description"":""Pain in unspecified joint"",""confidence"":0.25,""context"":""joint pain""},{""icd10_code"":""R50.9"",""description"":""Fever, unspecified"",""confidence"":0.2,""context"":""fever reduction""},{""icd10_code"":""G43.909"",""description"":""Migraine, unspecified, not intractable, without status migrainosus"",""confidence"":0.15,""context"":""headache""},{""icd10_code"":""M79.1"",""description"":""Myalgia"",""confidence"":0.1,""context"":""muscle pain""}]",0.30
0113-0608,HUMAN OTC DRUG,good sense childrens pain and fever,,Acetaminophen,SUSPENSION,ORAL,20130528,,OTC MONOGRAPH DRUG,M013,L. Perrigo Company,ACETAMINOPHEN,160,mg/5mL,,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0113-0612,HUMAN OTC DRUG,good sense allergy relief,,Loratadine,TABLET,ORAL,20040921,,ANDA,ANDA076301,L. Perrigo Company,LORATADINE,10,mg/1,,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0113-0622,HUMAN OTC DRUG,good sense itch relief,,"Diphenhydramine Hydrochloride, Zinc Acetate",CREAM,TOPICAL,20060718,,OTC MONOGRAPH DRUG,M017,L. Perrigo Company,DIPHENHYDRAMINE HYDROCHLORIDE; ZINC ACETATE,2; .1,g/100g; g/100g,"Copper Absorption Inhibitor [EPC], Decreased Copper Ion Absorption [PE], Histamine H1 Receptor Antagonists [MoA], Histamine-1 Receptor Antagonist [EPC]",,N,20251231,L30.9,"[{""icd10_code"":""L30.9"",""description"":""Dermatitis, unspecified"",""confidence"":0.6,""context"":""skin condition""},{""icd10_code"":""L20.9"",""description"":""Atopic dermatitis, unspecified"",""confidence"":0.2,""context"":""eczema""},{""icd10_code"":""L40.9"",""description"":""Psoriasis, unspecified"",""confidence"":0.2,""context"":""psoriasis""}]",0.60
0113-0647,HUMAN OTC DRUG,good sense ibuprofen,,Ibuprofen,"TABLET, FILM COATED",ORAL,19910215,,ANDA,ANDA072096,L. Perrigo Company,IBUPROFEN,200,mg/1,"Anti-Inflammatory Agents, Non-Steroidal [CS], Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Drug [EPC]",,N,20251231,M79.3,"[{""icd10_code"":""M79.3"",""description"":""Panniculitis, unspecified"",""confidence"":0.3,""context"":""general pain/inflammation""},{""icd10_code"":""M25.50"",""description"":""Pain in unspecified joint"",""confidence"":0.25,""context"":""joint pain""},{""icd10_code"":""R50.9"",""description"":""Fever, unspecified"",""confidence"":0.2,""context"":""fever reduction""},{""icd10_code"":""G43.909"",""description"":""Migraine, unspecified, not intractable, without status migrainosus"",""confidence"":0.15,""context"":""headache""},{""icd10_code"":""M79.1"",""description"":""Myalgia"",""confidence"":0.1,""context"":""muscle pain""}]",0.30
0113-0648,HUMAN OTC DRUG,Good Sense Nasal Four,,Phenylephrine hydrochloride,SPRAY,NASAL,20020809,,OTC MONOGRAPH DRUG,M012,L. Perrigo Company,PHENYLEPHRINE HYDROCHLORIDE,1,g/100mL,"Adrenergic alpha1-Agonists [MoA], alpha-1 Adrenergic Agonist [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0113-0651,HUMAN OTC DRUG,good sense esomeprazole magnesium,,esomeprazole,"CAPSULE, DELAYED RELEASE",ORAL,20200405,,ANDA,ANDA207193,L. Perrigo Company,ESOMEPRAZOLE,20,mg/1,"Cytochrome P450 2C19 Inhibitors [MoA], Proton Pump Inhibitor [EPC], Proton Pump Inhibitors [MoA]",,N,20251231,K21.9,"[{""icd10_code"":""K21.9"",""description"":""Gastro-esophageal reflux disease without esophagitis"",""confidence"":0.5,""context"":""GERD""},{""icd10_code"":""K25.9"",""description"":""Gastric ulcer, unspecified as acute or chronic, without hemorrhage or perforation"",""confidence"":0.25,""context"":""gastric ulcer""},{""icd10_code"":""K27.9"",""description"":""Peptic ulcer, site unspecified, unspecified as acute or chronic, without hemorrhage or perforation"",""confidence"":0.15,""context"":""peptic ulcer""},{""icd10_code"":""K30"",""description"":""Functional dyspepsia"",""confidence"":0.1,""context"":""dyspepsia""}]",0.50
0113-0656,HUMAN OTC DRUG,Good Sense Daytime,non drowsy cold and flu,"acetaminophen, dextromethorphan Hbr, Phenylephrine HCl",SOLUTION,ORAL,20060725,,OTC MONOGRAPH DRUG,M012,L. Perrigo Company,ACETAMINOPHEN; DEXTROMETHORPHAN HYDROBROMIDE; PHENYLEPHRINE HYDROCHLORIDE,325; 10; 5,mg/15mL; mg/15mL; mg/15mL,"Adrenergic alpha1-Agonists [MoA], Sigma-1 Agonist [EPC], Sigma-1 Receptor Agonists [MoA], Uncompetitive N-methyl-D-aspartate Receptor Antagonist [EPC], Uncompetitive NMDA Receptor Antagonists [MoA], alpha-1 Adrenergic Agonist [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0113-0657,HUMAN OTC DRUG,good sense gas relief,,Simethicone,"CAPSULE, LIQUID FILLED",ORAL,20020405,,OTC MONOGRAPH DRUG,M002,L. Perrigo Company,DIMETHICONE,180,mg/1,Skin Barrier Activity [PE],,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0113-0660,HUMAN OTC DRUG,Good Sense Ibuprofen,Childrens,Ibuprofen,SUSPENSION,ORAL,20020409,,ANDA,ANDA074937,L. Perrigo Company,IBUPROFEN,100,mg/5mL,"Anti-Inflammatory Agents, Non-Steroidal [CS], Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Drug [EPC]",,N,20261231,M79.3,"[{""icd10_code"":""M79.3"",""description"":""Panniculitis, unspecified"",""confidence"":0.3,""context"":""general pain/inflammation""},{""icd10_code"":""M25.50"",""description"":""Pain in unspecified joint"",""confidence"":0.25,""context"":""joint pain""},{""icd10_code"":""R50.9"",""description"":""Fever, unspecified"",""confidence"":0.2,""context"":""fever reduction""},{""icd10_code"":""G43.909"",""description"":""Migraine, unspecified, not intractable, without status migrainosus"",""confidence"":0.15,""context"":""headache""},{""icd10_code"":""M79.1"",""description"":""Myalgia"",""confidence"":0.1,""context"":""muscle pain""}]",0.30
0113-0668,HUMAN OTC DRUG,Good Sense Nighttime Cough,,"Dextromethorphan Hydrobromide, Doxylamine Succinate",SOLUTION,ORAL,20021103,20250731,OTC MONOGRAPH DRUG,M012,L. Perrigo Company,DEXTROMETHORPHAN HYDROBROMIDE; DOXYLAMINE SUCCINATE,30; 12.5,mg/30mL; mg/30mL,"Antihistamine [EPC], Histamine Receptor Antagonists [MoA], Sigma-1 Agonist [EPC], Sigma-1 Receptor Agonists [MoA], Uncompetitive N-methyl-D-aspartate Receptor Antagonist [EPC], Uncompetitive NMDA Receptor Antagonists [MoA]",,N,,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0113-0671,HUMAN OTC DRUG,Good Sense childrens allergy relief,,Loratadine,SOLUTION,ORAL,20200802,,ANDA,ANDA075728,L. Perrigo Company,LORATADINE,5,mg/5mL,,,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0113-0679,HUMAN OTC DRUG,Good Sense Triple Antibiotic,and Pain Relief,"Bacitracin, Neomycin, Polymyxin B, Pramoxine HCl",OINTMENT,TOPICAL,20060214,,OTC MONOGRAPH DRUG,M004,L. Perrigo Company,BACITRACIN ZINC; NEOMYCIN SULFATE; POLYMYXIN B SULFATE; PRAMOXINE HYDROCHLORIDE,500; 3.5; 10000; 10,[USP'U]/g; mg/g; [USP'U]/g; mg/g,"Aminoglycoside Antibacterial [EPC], Aminoglycosides [CS], Decreased Cell Wall Synthesis & Repair [PE], Polymyxin-class Antibacterial [EPC], Polymyxins [CS]",,N,20251231,L30.9,"[{""icd10_code"":""L30.9"",""description"":""Dermatitis, unspecified"",""confidence"":0.6,""context"":""skin condition""},{""icd10_code"":""L20.9"",""description"":""Atopic dermatitis, unspecified"",""confidence"":0.2,""context"":""eczema""},{""icd10_code"":""L40.9"",""description"":""Psoriasis, unspecified"",""confidence"":0.2,""context"":""psoriasis""}]",0.60
0113-0685,HUMAN OTC DRUG,Good Sense Ibuprofen,,Ibuprofen,SUSPENSION,ORAL,20110428,,ANDA,ANDA074937,L. Perrigo Company,IBUPROFEN,100,mg/5mL,"Anti-Inflammatory Agents, Non-Steroidal [CS], Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Drug [EPC]",,N,20261231,M79.3,"[{""icd10_code"":""M79.3"",""description"":""Panniculitis, unspecified"",""confidence"":0.3,""context"":""general pain/inflammation""},{""icd10_code"":""M25.50"",""description"":""Pain in unspecified joint"",""confidence"":0.25,""context"":""joint pain""},{""icd10_code"":""R50.9"",""description"":""Fever, unspecified"",""confidence"":0.2,""context"":""fever reduction""},{""icd10_code"":""G43.909"",""description"":""Migraine, unspecified, not intractable, without status migrainosus"",""confidence"":0.15,""context"":""headache""},{""icd10_code"":""M79.1"",""description"":""Myalgia"",""confidence"":0.1,""context"":""muscle pain""}]",0.30
0113-0703,HUMAN OTC DRUG,Good Sense Tussin CF,,"Dextromethorphan Hydrobromide, Guaifenesin, Phenylephrine Hydrochloride",SOLUTION,ORAL,20140729,20250831,OTC MONOGRAPH DRUG,M012,L. Perrigo Company,DEXTROMETHORPHAN HYDROBROMIDE; GUAIFENESIN; PHENYLEPHRINE HYDROCHLORIDE,20; 200; 10,mg/10mL; mg/10mL; mg/10mL,"Adrenergic alpha1-Agonists [MoA], Decreased Respiratory Secretion Viscosity [PE], Expectorant [EPC], Increased Respiratory Secretions [PE], Sigma-1 Agonist [EPC], Sigma-1 Receptor Agonists [MoA], Uncompetitive N-methyl-D-aspartate Receptor Antagonist [EPC], Uncompetitive NMDA Receptor Antagonists [MoA], alpha-1 Adrenergic Agonist [EPC]",,N,,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0113-0734,HUMAN OTC DRUG,Good Sense Nicotine,,Nicotine Polacrilex,LOZENGE,ORAL,20130422,,ANDA,ANDA203690,L. Perrigo Company,NICOTINE,2,mg/1,"Cholinergic Nicotinic Agonist [EPC], Nicotine [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0113-0763,HUMAN OTC DRUG,Good Sense Severe NightTime Cold and Flu,,"Acetaminophen, Dextromethorphan HBr, Doxylamine Succinate, Phenylephrine HCl",SOLUTION,ORAL,20131119,,OTC MONOGRAPH DRUG,M012,L. Perrigo Company,ACETAMINOPHEN; DEXTROMETHORPHAN HYDROBROMIDE; DOXYLAMINE SUCCINATE; PHENYLEPHRINE HYDROCHLORIDE,650; 20; 12.5; 10,mg/30mL; mg/30mL; mg/30mL; mg/30mL,"Adrenergic alpha1-Agonists [MoA], Antihistamine [EPC], Histamine Receptor Antagonists [MoA], Sigma-1 Agonist [EPC], Sigma-1 Receptor Agonists [MoA], Uncompetitive N-methyl-D-aspartate Receptor Antagonist [EPC], Uncompetitive NMDA Receptor Antagonists [MoA], alpha-1 Adrenergic Agonist [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
