NDC,PRODUCTTYPENAME,PROPRIETARYNAME,PROPRIETARYNAMESUFFIX,NONPROPRIETARYNAME,DOSAGEFORMNAME,ROUTENAME,STARTMARKETINGDATE,ENDMARKETINGDATE,MARKETINGCATEGORYNAME,APPLICATIONNUMBER,LABELERNAME,SUBSTANCENAME,ACTIVE_NUMERATOR_STRENGTH,ACTIVE_INGRED_UNIT,PHARM_CLASSES,DEASCHEDULE,NDC_EXCLUDE_FLAG,LISTING_RECORD_CERTIFIED_THROUGH,PRIMARY_ICD10,ALL_ICD10_MAPPINGS,MAPPING_CONFIDENCE
0002-3182,HUMAN PRESCRIPTION DRUG,Trulicity,,Dulaglutide,"INJECTION, SOLUTION",SUBCUTANEOUS,20200903,,BLA,BLA125469,Eli Lilly and Company,DULAGLUTIDE,4.5,mg/.5mL,"GLP-1 Receptor Agonist [EPC], Glucagon-Like Peptide 1 [CS], Glucagon-like Peptide-1 (GLP-1) Agonists [MoA]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0002-3227,HUMAN PRESCRIPTION DRUG,Strattera,,Atomoxetine hydrochloride,CAPSULE,ORAL,20021126,,NDA,NDA021411,Eli Lilly and Company,ATOMOXETINE HYDROCHLORIDE,10,mg/1,"Norepinephrine Reuptake Inhibitor [EPC], Norepinephrine Uptake Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0002-3228,HUMAN PRESCRIPTION DRUG,Strattera,,Atomoxetine hydrochloride,CAPSULE,ORAL,20021126,,NDA,NDA021411,Eli Lilly and Company,ATOMOXETINE HYDROCHLORIDE,25,mg/1,"Norepinephrine Reuptake Inhibitor [EPC], Norepinephrine Uptake Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0002-3229,HUMAN PRESCRIPTION DRUG,Strattera,,Atomoxetine hydrochloride,CAPSULE,ORAL,20021126,,NDA,NDA021411,Eli Lilly and Company,ATOMOXETINE HYDROCHLORIDE,40,mg/1,"Norepinephrine Reuptake Inhibitor [EPC], Norepinephrine Uptake Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0002-3230,HUMAN PRESCRIPTION DRUG,Symbyax,,Olanzapine and Fluoxetine hydrochloride,CAPSULE,ORAL,20070409,,NDA,NDA021520,Eli Lilly and Company,FLUOXETINE HYDROCHLORIDE; OLANZAPINE,25; 3,mg/1; mg/1,"Atypical Antipsychotic [EPC], Serotonin Reuptake Inhibitor [EPC], Serotonin Uptake Inhibitors [MoA]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0002-3231,HUMAN PRESCRIPTION DRUG,Symbyax,,Olanzapine and Fluoxetine hydrochloride,CAPSULE,ORAL,20031224,,NDA,NDA021520,Eli Lilly and Company,FLUOXETINE HYDROCHLORIDE; OLANZAPINE,25; 6,mg/1; mg/1,"Atypical Antipsychotic [EPC], Serotonin Reuptake Inhibitor [EPC], Serotonin Uptake Inhibitors [MoA]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0002-3235,HUMAN PRESCRIPTION DRUG,Cymbalta,,Duloxetine hydrochloride,"CAPSULE, DELAYED RELEASE",ORAL,20040824,,NDA,NDA021427,Eli Lilly and Company,DULOXETINE HYDROCHLORIDE,20,mg/1,"Norepinephrine Uptake Inhibitors [MoA], Serotonin Uptake Inhibitors [MoA], Serotonin and Norepinephrine Reuptake Inhibitor [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0002-3238,HUMAN PRESCRIPTION DRUG,Strattera,,Atomoxetine hydrochloride,CAPSULE,ORAL,20021126,,NDA,NDA021411,Eli Lilly and Company,ATOMOXETINE HYDROCHLORIDE,18,mg/1,"Norepinephrine Reuptake Inhibitor [EPC], Norepinephrine Uptake Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0002-3239,HUMAN PRESCRIPTION DRUG,Strattera,,Atomoxetine hydrochloride,CAPSULE,ORAL,20021126,,NDA,NDA021411,Eli Lilly and Company,ATOMOXETINE HYDROCHLORIDE,60,mg/1,"Norepinephrine Reuptake Inhibitor [EPC], Norepinephrine Uptake Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0002-3240,HUMAN PRESCRIPTION DRUG,Cymbalta,,Duloxetine hydrochloride,"CAPSULE, DELAYED RELEASE",ORAL,20040824,,NDA,NDA021427,Eli Lilly and Company,DULOXETINE HYDROCHLORIDE,30,mg/1,"Norepinephrine Uptake Inhibitors [MoA], Serotonin Uptake Inhibitors [MoA], Serotonin and Norepinephrine Reuptake Inhibitor [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0002-3250,HUMAN PRESCRIPTION DRUG,Strattera,,Atomoxetine hydrochloride,CAPSULE,ORAL,20050214,,NDA,NDA021411,Eli Lilly and Company,ATOMOXETINE HYDROCHLORIDE,80,mg/1,"Norepinephrine Reuptake Inhibitor [EPC], Norepinephrine Uptake Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0002-3251,HUMAN PRESCRIPTION DRUG,Strattera,,Atomoxetine hydrochloride,CAPSULE,ORAL,20050214,,NDA,NDA021411,Eli Lilly and Company,ATOMOXETINE HYDROCHLORIDE,100,mg/1,"Norepinephrine Reuptake Inhibitor [EPC], Norepinephrine Uptake Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0002-3270,HUMAN PRESCRIPTION DRUG,Cymbalta,,Duloxetine hydrochloride,"CAPSULE, DELAYED RELEASE",ORAL,20100115,,NDA,NDA021427,Eli Lilly and Company,DULOXETINE HYDROCHLORIDE,60,mg/1,"Norepinephrine Uptake Inhibitors [MoA], Serotonin Uptake Inhibitors [MoA], Serotonin and Norepinephrine Reuptake Inhibitor [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0002-3977,HUMAN PRESCRIPTION DRUG,RETEVMO,,selpercatinib,CAPSULE,ORAL,20200508,,NDA,NDA213246,Eli Lilly and Company,SELPERCATINIB,40,mg/1,"Breast Cancer Resistance Protein Inhibitors [MoA], Cytochrome P450 2C8 Inhibitors [MoA], Cytochrome P450 3A Inhibitors [MoA], Kinase Inhibitor [EPC], Multidrug and Toxin Extrusion Transporter 1 Inhibitors [MoA], P-Glycoprotein Inhibitors [MoA], Rearranged during Transfection (RET) Inhibitors [MoA]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0002-4112,HUMAN PRESCRIPTION DRUG,Zyprexa,,Olanzapine,TABLET,ORAL,19970623,,NDA,NDA020592,Eli Lilly and Company,OLANZAPINE,2.5,mg/1,Atypical Antipsychotic [EPC],,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0002-4115,HUMAN PRESCRIPTION DRUG,Zyprexa,,Olanzapine,TABLET,ORAL,19961001,,NDA,NDA020592,Eli Lilly and Company,OLANZAPINE,5,mg/1,Atypical Antipsychotic [EPC],,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0002-4116,HUMAN PRESCRIPTION DRUG,Zyprexa,,Olanzapine,TABLET,ORAL,19961001,,NDA,NDA020592,Eli Lilly and Company,OLANZAPINE,7.5,mg/1,Atypical Antipsychotic [EPC],,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0002-4117,HUMAN PRESCRIPTION DRUG,Zyprexa,,Olanzapine,TABLET,ORAL,19961001,,NDA,NDA020592,Eli Lilly and Company,OLANZAPINE,10,mg/1,Atypical Antipsychotic [EPC],,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0002-4182,HUMAN PRESCRIPTION DRUG,Olumiant,,baricitinib,"TABLET, FILM COATED",ORAL,20180531,,NDA,NDA207924,Eli Lilly and Company,BARICITINIB,2,mg/1,"Janus Kinase Inhibitor [EPC], Janus Kinase Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0002-4184,HUMAN PRESCRIPTION DRUG,Evista,,Raloxifene hydrochloride,TABLET,ORAL,19980106,,NDA,NDA020815,Eli Lilly and Company,RALOXIFENE HYDROCHLORIDE,60,mg/1,"Estrogen Agonist/Antagonist [EPC], Selective Estrogen Receptor Modulators [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0002-4312,HUMAN PRESCRIPTION DRUG,Reyvow,,lasmiditan,TABLET,ORAL,20191011,,NDA,NDA211280,Eli Lilly and Company,LASMIDITAN,50,mg/1,,CV,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0002-4415,HUMAN PRESCRIPTION DRUG,Zyprexa,,Olanzapine,TABLET,ORAL,20000110,,NDA,NDA020592,Eli Lilly and Company,OLANZAPINE,15,mg/1,Atypical Antipsychotic [EPC],,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0002-4420,HUMAN PRESCRIPTION DRUG,Zyprexa,,Olanzapine,TABLET,ORAL,20010301,,NDA,NDA020592,Eli Lilly and Company,OLANZAPINE,20,mg/1,Atypical Antipsychotic [EPC],,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0002-4453,HUMAN PRESCRIPTION DRUG,ZYPREXA,Zydis,Olanzapine,"TABLET, ORALLY DISINTEGRATING",ORAL,20000601,,NDA,NDA021086,Eli Lilly and Company,OLANZAPINE,5,mg/1,Atypical Antipsychotic [EPC],,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0002-4454,HUMAN PRESCRIPTION DRUG,ZYPREXA,Zydis,Olanzapine,"TABLET, ORALLY DISINTEGRATING",ORAL,20000601,,NDA,NDA021086,Eli Lilly and Company,OLANZAPINE,10,mg/1,Atypical Antipsychotic [EPC],,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0002-4455,HUMAN PRESCRIPTION DRUG,ZYPREXA,Zydis,Olanzapine,"TABLET, ORALLY DISINTEGRATING",ORAL,20010901,,NDA,NDA021086,Eli Lilly and Company,OLANZAPINE,15,mg/1,Atypical Antipsychotic [EPC],,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0002-4456,HUMAN PRESCRIPTION DRUG,ZYPREXA,Zydis,Olanzapine,"TABLET, ORALLY DISINTEGRATING",ORAL,20010901,,NDA,NDA021086,Eli Lilly and Company,OLANZAPINE,20,mg/1,Atypical Antipsychotic [EPC],,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0002-4462,HUMAN PRESCRIPTION DRUG,Cialis,,Tadalafil,"TABLET, FILM COATED",ORAL,20031126,,NDA,NDA021368,Eli Lilly and Company,TADALAFIL,5,mg/1,"Phosphodiesterase 5 Inhibitor [EPC], Phosphodiesterase 5 Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0002-4463,HUMAN PRESCRIPTION DRUG,Cialis,,Tadalafil,"TABLET, FILM COATED",ORAL,20031126,,NDA,NDA021368,Eli Lilly and Company,TADALAFIL,10,mg/1,"Phosphodiesterase 5 Inhibitor [EPC], Phosphodiesterase 5 Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0002-4464,HUMAN PRESCRIPTION DRUG,Cialis,,Tadalafil,"TABLET, FILM COATED",ORAL,20031126,,NDA,NDA021368,Eli Lilly and Company,TADALAFIL,20,mg/1,"Phosphodiesterase 5 Inhibitor [EPC], Phosphodiesterase 5 Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0002-4465,HUMAN PRESCRIPTION DRUG,Cialis,,Tadalafil,"TABLET, FILM COATED",ORAL,20080107,,NDA,NDA021368,Eli Lilly and Company,TADALAFIL,2.5,mg/1,"Phosphodiesterase 5 Inhibitor [EPC], Phosphodiesterase 5 Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0002-4479,HUMAN PRESCRIPTION DRUG,Olumiant,,baricitinib,"TABLET, FILM COATED",ORAL,20220510,,NDA,NDA207924,Eli Lilly and Company,BARICITINIB,4,mg/1,"Janus Kinase Inhibitor [EPC], Janus Kinase Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0002-4483,HUMAN PRESCRIPTION DRUG,Verzenio,,abemaciclib,TABLET,ORAL,20170928,,NDA,NDA208716,Eli Lilly and Company,ABEMACICLIB,50,mg/1,"Kinase Inhibitor [EPC], Kinase Inhibitors [MoA]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0002-4491,HUMAN PRESCRIPTION DRUG,Reyvow,,lasmiditan,TABLET,ORAL,20191011,,NDA,NDA211280,Eli Lilly and Company,LASMIDITAN,100,mg/1,,CV,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0002-4732,HUMAN PRESCRIPTION DRUG,Olumiant,,baricitinib,"TABLET, FILM COATED",ORAL,20191008,,NDA,NDA207924,Eli Lilly and Company,BARICITINIB,1,mg/1,"Janus Kinase Inhibitor [EPC], Janus Kinase Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0002-4815,HUMAN PRESCRIPTION DRUG,Verzenio,,abemaciclib,TABLET,ORAL,20170928,,NDA,NDA208716,Eli Lilly and Company,ABEMACICLIB,100,mg/1,"Kinase Inhibitor [EPC], Kinase Inhibitors [MoA]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0002-5337,HUMAN PRESCRIPTION DRUG,Verzenio,,abemaciclib,TABLET,ORAL,20170928,,NDA,NDA208716,Eli Lilly and Company,ABEMACICLIB,150,mg/1,"Kinase Inhibitor [EPC], Kinase Inhibitors [MoA]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0002-5340,HUMAN PRESCRIPTION DRUG,RETEVMO,,selpercatinib,"TABLET, COATED",ORAL,20240410,,NDA,NDA218160,Eli Lilly and Company,SELPERCATINIB,40,mg/1,"Breast Cancer Resistance Protein Inhibitors [MoA], Cytochrome P450 2C8 Inhibitors [MoA], Cytochrome P450 3A Inhibitors [MoA], Kinase Inhibitor [EPC], Multidrug and Toxin Extrusion Transporter 1 Inhibitors [MoA], P-Glycoprotein Inhibitors [MoA], Rearranged during Transfection (RET) Inhibitors [MoA]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0002-5562,HUMAN PRESCRIPTION DRUG,RETEVMO,,selpercatinib,"TABLET, COATED",ORAL,20240410,,NDA,NDA218160,Eli Lilly and Company,SELPERCATINIB,160,mg/1,"Breast Cancer Resistance Protein Inhibitors [MoA], Cytochrome P450 2C8 Inhibitors [MoA], Cytochrome P450 3A Inhibitors [MoA], Kinase Inhibitor [EPC], Multidrug and Toxin Extrusion Transporter 1 Inhibitors [MoA], P-Glycoprotein Inhibitors [MoA], Rearranged during Transfection (RET) Inhibitors [MoA]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0002-6082,HUMAN PRESCRIPTION DRUG,RETEVMO,,selpercatinib,"TABLET, COATED",ORAL,20240410,,NDA,NDA218160,Eli Lilly and Company,SELPERCATINIB,80,mg/1,"Breast Cancer Resistance Protein Inhibitors [MoA], Cytochrome P450 2C8 Inhibitors [MoA], Cytochrome P450 3A Inhibitors [MoA], Kinase Inhibitor [EPC], Multidrug and Toxin Extrusion Transporter 1 Inhibitors [MoA], P-Glycoprotein Inhibitors [MoA], Rearranged during Transfection (RET) Inhibitors [MoA]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0002-6120,HUMAN PRESCRIPTION DRUG,RETEVMO,,selpercatinib,"TABLET, COATED",ORAL,20240410,,NDA,NDA218160,Eli Lilly and Company,SELPERCATINIB,120,mg/1,"Breast Cancer Resistance Protein Inhibitors [MoA], Cytochrome P450 2C8 Inhibitors [MoA], Cytochrome P450 3A Inhibitors [MoA], Kinase Inhibitor [EPC], Multidrug and Toxin Extrusion Transporter 1 Inhibitors [MoA], P-Glycoprotein Inhibitors [MoA], Rearranged during Transfection (RET) Inhibitors [MoA]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0002-6145,HUMAN PRESCRIPTION DRUG,Baqsimi,,glucagon,POWDER,NASAL,20190724,20250823,NDA,NDA210134,Eli Lilly and Company,GLUCAGON,3,mg/1,"Antihypoglycemic Agent [EPC], Decreased GI Motility [PE], Decreased GI Smooth Muscle Tone [PE], Decreased Glycolysis [PE], Gastrointestinal Motility Inhibitor [EPC], Increased Gluconeogenesis [PE], Increased Glycogenolysis [PE]",,N,,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0002-6216,HUMAN PRESCRIPTION DRUG,Verzenio,,abemaciclib,TABLET,ORAL,20170928,,NDA,NDA208716,Eli Lilly and Company,ABEMACICLIB,200,mg/1,"Kinase Inhibitor [EPC], Kinase Inhibitors [MoA]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0002-6885,HUMAN PRESCRIPTION DRUG,Baricitinib,,baricitinib,"TABLET, FILM COATED",ORAL,20211220,,EMERGENCY USE AUTHORIZATION,,Eli Lilly and Company,BARICITINIB,4,mg/1,"Janus Kinase Inhibitor [EPC], Janus Kinase Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0002-6902,HUMAN PRESCRIPTION DRUG,JAYPIRCA,,pirtobrutinib,"TABLET, COATED",ORAL,20230127,,NDA,NDA216059,Eli Lilly and Company,PIRTOBRUTINIB,50,mg/1,"Breast Cancer Resistance Protein Inhibitors [MoA], Bruton's Tyrosine Kinase Inhibitors [MoA], Cytochrome P450 2C19 Inhibitors [MoA], Cytochrome P450 2C8 Inhibitors [MoA], Cytochrome P450 3A Inhibitors [MoA], Kinase Inhibitor [EPC], P-Glycoprotein Inhibitors [MoA]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0002-7026,HUMAN PRESCRIPTION DRUG,JAYPIRCA,,pirtobrutinib,"TABLET, COATED",ORAL,20230127,,NDA,NDA216059,Eli Lilly and Company,PIRTOBRUTINIB,100,mg/1,"Breast Cancer Resistance Protein Inhibitors [MoA], Bruton's Tyrosine Kinase Inhibitors [MoA], Cytochrome P450 2C19 Inhibitors [MoA], Cytochrome P450 2C8 Inhibitors [MoA], Cytochrome P450 3A Inhibitors [MoA], Kinase Inhibitor [EPC], P-Glycoprotein Inhibitors [MoA]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
