NDC,PRODUCTTYPENAME,PROPRIETARYNAME,PROPRIETARYNAMESUFFIX,NONPROPRIETARYNAME,DOSAGEFORMNAME,ROUTENAME,STARTMARKETINGDATE,ENDMARKETINGDATE,MARKETINGCATEGORYNAME,APPLICATIONNUMBER,LABELERNAME,SUBSTANCENAME,ACTIVE_NUMERATOR_STRENGTH,ACTIVE_INGRED_UNIT,PHARM_CLASSES,DEASCHEDULE,NDC_EXCLUDE_FLAG,LISTING_RECORD_CERTIFIED_THROUGH,PRIMARY_ICD10,ALL_ICD10_MAPPINGS,MAPPING_CONFIDENCE
0143-9931,HUMAN PRESCRIPTION DRUG,Cefotaxime,,Cefotaxime,"INJECTION, POWDER, FOR SOLUTION",INTRAMUSCULAR; INTRAVENOUS,20021120,,ANDA,ANDA065072,Hikma Pharmaceuticals USA Inc.,CEFOTAXIME SODIUM,1,g/1,"Cephalosporin Antibacterial [EPC], Cephalosporins [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0143-9933,HUMAN PRESCRIPTION DRUG,Cefotaxime,,Cefotaxime,"INJECTION, POWDER, FOR SOLUTION",INTRAMUSCULAR; INTRAVENOUS,20021120,,ANDA,ANDA065072,Hikma Pharmaceuticals USA Inc.,CEFOTAXIME SODIUM,2,g/1,"Cephalosporin Antibacterial [EPC], Cephalosporins [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0143-9935,HUMAN PRESCRIPTION DRUG,Cefotaxime,,Cefotaxime,INJECTION,INTRAVENOUS,20021120,,ANDA,ANDA065071,Hikma Pharmaceuticals USA Inc.,CEFOTAXIME SODIUM,10,g/1,"Cephalosporin Antibacterial [EPC], Cephalosporins [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0143-9939,HUMAN PRESCRIPTION DRUG,Amoxicillin,,Amoxicillin,CAPSULE,ORAL,20070301,,ANDA,ANDA065291,Hikma Pharmaceuticals USA Inc.,AMOXICILLIN,500,mg/1,"Penicillin-class Antibacterial [EPC], Penicillins [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0143-9941,HUMAN PRESCRIPTION DRUG,Polymyxin B,,Polymyxin B sulfate,"INJECTION, POWDER, FOR SOLUTION",INTRAMUSCULAR; INTRATHECAL; INTRAVENOUS; OPHTHALMIC,19980601,,ANDA,ANDA060716,Hikma Pharmaceuticals USA Inc.,POLYMYXIN B SULFATE,500000,[iU]/1,"Polymyxin-class Antibacterial [EPC], Polymyxins [CS]",,N,20251231,H10.9,"[{""icd10_code"":""H10.9"",""description"":""Unspecified conjunctivitis"",""confidence"":0.4,""context"":""eye infection""},{""icd10_code"":""H40.9"",""description"":""Unspecified glaucoma"",""confidence"":0.3,""context"":""glaucoma""},{""icd10_code"":""H16.9"",""description"":""Unspecified keratitis"",""confidence"":0.3,""context"":""corneal condition""}]",0.40
0143-9976,HUMAN PRESCRIPTION DRUG,Cefuroxime,,Cefuroxime,"INJECTION, POWDER, FOR SOLUTION",INTRAVENOUS,20040109,,ANDA,ANDA065046,Hikma Pharmaceuticals USA Inc.,CEFUROXIME SODIUM,750,mg/8mL,"Cephalosporin Antibacterial [EPC], Cephalosporins [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0143-9977,HUMAN PRESCRIPTION DRUG,Cefuroxime,,Cefuroxime,"INJECTION, POWDER, FOR SOLUTION",INTRAVENOUS,20040109,,ANDA,ANDA065048,Hikma Pharmaceuticals USA Inc.,CEFUROXIME SODIUM,1.5,g/1,"Cephalosporin Antibacterial [EPC], Cephalosporins [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0143-9979,HUMAN PRESCRIPTION DRUG,Cefuroxime,,Cefuroxime,"INJECTION, POWDER, FOR SOLUTION",INTRAMUSCULAR; INTRAVENOUS,20040109,,ANDA,ANDA065048,Hikma Pharmaceuticals USA Inc.,CEFUROXIME SODIUM,750,mg/1,"Cephalosporin Antibacterial [EPC], Cephalosporins [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0143-9981,HUMAN PRESCRIPTION DRUG,Amoxicillin and Clavulanate Potassium,,Amoxicillin and Clavulanate Potassium,"POWDER, FOR SUSPENSION",ORAL,20071201,,ANDA,ANDA065191,Hikma Pharmaceuticals USA Inc.,AMOXICILLIN; CLAVULANIC ACID,200; 28.5,mg/5mL; mg/5mL,"Penicillin-class Antibacterial [EPC], Penicillins [CS], beta Lactamase Inhibitor [EPC], beta Lactamase Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0143-9982,HUMAN PRESCRIPTION DRUG,Amoxicillin and Clavulanate Potassium,,Amoxicillin and Clavulanate Potassium,"POWDER, FOR SUSPENSION",ORAL,20071201,,ANDA,ANDA065191,Hikma Pharmaceuticals USA Inc.,AMOXICILLIN; CLAVULANIC ACID,400; 57,mg/5mL; mg/5mL,"Penicillin-class Antibacterial [EPC], Penicillins [CS], beta Lactamase Inhibitor [EPC], beta Lactamase Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0143-9983,HUMAN PRESCRIPTION DRUG,Cefazolin,,Cefazolin,"INJECTION, POWDER, FOR SOLUTION",INTRAVENOUS,20041018,,ANDA,ANDA065143,Hikma Pharmaceuticals USA Inc.,CEFAZOLIN SODIUM,10,g/1,"Cephalosporin Antibacterial [EPC], Cephalosporins [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0159-2200,HUMAN OTC DRUG,Selan Plus Zinc Oxide,,Selan Plus Zinc Oxide,CREAM,TOPICAL,19970829,,OTC MONOGRAPH DRUG,M016,"Trividia Manufacturing Solutions, Inc",DIMETHICONE; ZINC OXIDE,2.1; 2,g/100g; g/100g,Skin Barrier Activity [PE],,N,20261231,L30.9,"[{""icd10_code"":""L30.9"",""description"":""Dermatitis, unspecified"",""confidence"":0.6,""context"":""skin condition""},{""icd10_code"":""L20.9"",""description"":""Atopic dermatitis, unspecified"",""confidence"":0.2,""context"":""eczema""},{""icd10_code"":""L40.9"",""description"":""Psoriasis, unspecified"",""confidence"":0.2,""context"":""psoriasis""}]",0.60
0159-2500,HUMAN OTC DRUG,Selan Antifungal,,Selan Antifungal,CREAM,TOPICAL,20031105,,OTC MONOGRAPH DRUG,M005,"Trividia Manufacturing Solutions, Inc",MICONAZOLE NITRATE,2,g/100g,"Azole Antifungal [EPC], Azoles [CS]",,N,20251231,L30.9,"[{""icd10_code"":""L30.9"",""description"":""Dermatitis, unspecified"",""confidence"":0.6,""context"":""skin condition""},{""icd10_code"":""L20.9"",""description"":""Atopic dermatitis, unspecified"",""confidence"":0.2,""context"":""eczema""},{""icd10_code"":""L40.9"",""description"":""Psoriasis, unspecified"",""confidence"":0.2,""context"":""psoriasis""}]",0.60
0168-0002,HUMAN PRESCRIPTION DRUG,triamcinolone acetonide,,triamcinolone acetonide,CREAM,TOPICAL,19780309,,ANDA,ANDA085692,E. Fougera & Co. a division of Fougera Pharmaceuticals Inc.,TRIAMCINOLONE ACETONIDE,5,mg/g,"Corticosteroid Hormone Receptor Agonists [MoA], Corticosteroid [EPC]",,N,20251231,L30.9,"[{""icd10_code"":""L30.9"",""description"":""Dermatitis, unspecified"",""confidence"":0.6,""context"":""skin condition""},{""icd10_code"":""L20.9"",""description"":""Atopic dermatitis, unspecified"",""confidence"":0.2,""context"":""eczema""},{""icd10_code"":""L40.9"",""description"":""Psoriasis, unspecified"",""confidence"":0.2,""context"":""psoriasis""}]",0.60
0168-0003,HUMAN PRESCRIPTION DRUG,triamcinolone acetonide,,triamcinolone acetonide,CREAM,TOPICAL,19780309,,ANDA,ANDA085692,E. Fougera & Co. a division of Fougera Pharmaceuticals Inc.,TRIAMCINOLONE ACETONIDE,0.25,mg/g,"Corticosteroid Hormone Receptor Agonists [MoA], Corticosteroid [EPC]",,N,20251231,L30.9,"[{""icd10_code"":""L30.9"",""description"":""Dermatitis, unspecified"",""confidence"":0.6,""context"":""skin condition""},{""icd10_code"":""L20.9"",""description"":""Atopic dermatitis, unspecified"",""confidence"":0.2,""context"":""eczema""},{""icd10_code"":""L40.9"",""description"":""Psoriasis, unspecified"",""confidence"":0.2,""context"":""psoriasis""}]",0.60
0168-0004,HUMAN PRESCRIPTION DRUG,triamcinolone acetonide,,triamcinolone acetonide,CREAM,TOPICAL,19780309,,ANDA,ANDA085692,E. Fougera & Co. a division of Fougera Pharmaceuticals Inc.,TRIAMCINOLONE ACETONIDE,1,mg/g,"Corticosteroid Hormone Receptor Agonists [MoA], Corticosteroid [EPC]",,N,20251231,L30.9,"[{""icd10_code"":""L30.9"",""description"":""Dermatitis, unspecified"",""confidence"":0.6,""context"":""skin condition""},{""icd10_code"":""L20.9"",""description"":""Atopic dermatitis, unspecified"",""confidence"":0.2,""context"":""eczema""},{""icd10_code"":""L40.9"",""description"":""Psoriasis, unspecified"",""confidence"":0.2,""context"":""psoriasis""}]",0.60
0168-0005,HUMAN PRESCRIPTION DRUG,Triamcinolone Acetonide,,triamcinolone acetonide,OINTMENT,TOPICAL,19780214,,ANDA,ANDA085691,E. Fougera & Co. a division of Fougera Pharmaceuticals Inc.,TRIAMCINOLONE ACETONIDE,0.25,mg/g,"Corticosteroid Hormone Receptor Agonists [MoA], Corticosteroid [EPC]",,N,20251231,L30.9,"[{""icd10_code"":""L30.9"",""description"":""Dermatitis, unspecified"",""confidence"":0.6,""context"":""skin condition""},{""icd10_code"":""L20.9"",""description"":""Atopic dermatitis, unspecified"",""confidence"":0.2,""context"":""eczema""},{""icd10_code"":""L40.9"",""description"":""Psoriasis, unspecified"",""confidence"":0.2,""context"":""psoriasis""}]",0.60
0168-0006,HUMAN PRESCRIPTION DRUG,Triamcinolone Acetonide,,triamcinolone acetonide,OINTMENT,TOPICAL,19780214,,ANDA,ANDA085691,E. Fougera & Co. a division of Fougera Pharmaceuticals Inc.,TRIAMCINOLONE ACETONIDE,1,mg/g,"Corticosteroid Hormone Receptor Agonists [MoA], Corticosteroid [EPC]",,N,20251231,L30.9,"[{""icd10_code"":""L30.9"",""description"":""Dermatitis, unspecified"",""confidence"":0.6,""context"":""skin condition""},{""icd10_code"":""L20.9"",""description"":""Atopic dermatitis, unspecified"",""confidence"":0.2,""context"":""eczema""},{""icd10_code"":""L40.9"",""description"":""Psoriasis, unspecified"",""confidence"":0.2,""context"":""psoriasis""}]",0.60
0168-0015,HUMAN PRESCRIPTION DRUG,hydrocortisone,,Hydrocortisone,CREAM,TOPICAL,19760430,,ANDA,ANDA080693,E. Fougera & Co. a division of Fougera Pharmaceuticals Inc.,HYDROCORTISONE,10,mg/g,"Corticosteroid Hormone Receptor Agonists [MoA], Corticosteroid [EPC]",,N,20251231,L30.9,"[{""icd10_code"":""L30.9"",""description"":""Dermatitis, unspecified"",""confidence"":0.6,""context"":""skin condition""},{""icd10_code"":""L20.9"",""description"":""Atopic dermatitis, unspecified"",""confidence"":0.2,""context"":""eczema""},{""icd10_code"":""L40.9"",""description"":""Psoriasis, unspecified"",""confidence"":0.2,""context"":""psoriasis""}]",0.60
0168-0020,HUMAN PRESCRIPTION DRUG,Hydrocortisone,,Hydrocortisone,OINTMENT,TOPICAL,19750416,,ANDA,ANDA080692,E. Fougera & Co. a division of Fougera Pharmaceuticals Inc.,HYDROCORTISONE,10,mg/g,"Corticosteroid Hormone Receptor Agonists [MoA], Corticosteroid [EPC]",,N,20251231,L30.9,"[{""icd10_code"":""L30.9"",""description"":""Dermatitis, unspecified"",""confidence"":0.6,""context"":""skin condition""},{""icd10_code"":""L20.9"",""description"":""Atopic dermatitis, unspecified"",""confidence"":0.2,""context"":""eczema""},{""icd10_code"":""L40.9"",""description"":""Psoriasis, unspecified"",""confidence"":0.2,""context"":""psoriasis""}]",0.60
0168-0033,HUMAN PRESCRIPTION DRUG,Betamethasone Valerate,,betamethasone valerate,OINTMENT,TOPICAL,19830831,,NDA,NDA018865,E. Fougera & Co. a division of Fougera Pharmaceuticals Inc.,BETAMETHASONE VALERATE,1,mg/g,"Corticosteroid Hormone Receptor Agonists [MoA], Corticosteroid [EPC]",,N,20251231,L30.9,"[{""icd10_code"":""L30.9"",""description"":""Dermatitis, unspecified"",""confidence"":0.6,""context"":""skin condition""},{""icd10_code"":""L20.9"",""description"":""Atopic dermatitis, unspecified"",""confidence"":0.2,""context"":""eczema""},{""icd10_code"":""L40.9"",""description"":""Psoriasis, unspecified"",""confidence"":0.2,""context"":""psoriasis""}]",0.60
0168-0040,HUMAN PRESCRIPTION DRUG,Betamethasone Valerate,,betamethasone valerate,CREAM,TOPICAL,19830831,,NDA,NDA018861,E. Fougera & Co. a division of Fougera Pharmaceuticals Inc.,BETAMETHASONE VALERATE,1,mg/g,"Corticosteroid Hormone Receptor Agonists [MoA], Corticosteroid [EPC]",,N,20251231,L30.9,"[{""icd10_code"":""L30.9"",""description"":""Dermatitis, unspecified"",""confidence"":0.6,""context"":""skin condition""},{""icd10_code"":""L20.9"",""description"":""Atopic dermatitis, unspecified"",""confidence"":0.2,""context"":""eczema""},{""icd10_code"":""L40.9"",""description"":""Psoriasis, unspecified"",""confidence"":0.2,""context"":""psoriasis""}]",0.60
0168-0041,HUMAN PRESCRIPTION DRUG,Betamethasone Valerate,,betamethasone valerate,LOTION,TOPICAL,19830831,,NDA,NDA018866,E. Fougera & Co. a division of Fougera Pharmaceuticals Inc.,BETAMETHASONE VALERATE,1,mg/mL,"Corticosteroid Hormone Receptor Agonists [MoA], Corticosteroid [EPC]",,N,20251231,L30.9,"[{""icd10_code"":""L30.9"",""description"":""Dermatitis, unspecified"",""confidence"":0.6,""context"":""skin condition""},{""icd10_code"":""L20.9"",""description"":""Atopic dermatitis, unspecified"",""confidence"":0.2,""context"":""eczema""},{""icd10_code"":""L40.9"",""description"":""Psoriasis, unspecified"",""confidence"":0.2,""context"":""psoriasis""}]",0.60
0168-0055,HUMAN PRESCRIPTION DRUG,Betamethasone Dipropionate,,Betamethasone Dipropionate,CREAM,TOPICAL,19840626,,NDA,NDA019137,E. Fougera & Co. a division of Fougera Pharmaceuticals Inc.,BETAMETHASONE DIPROPIONATE,0.5,mg/g,"Corticosteroid Hormone Receptor Agonists [MoA], Corticosteroid [EPC]",,N,20251231,L30.9,"[{""icd10_code"":""L30.9"",""description"":""Dermatitis, unspecified"",""confidence"":0.6,""context"":""skin condition""},{""icd10_code"":""L20.9"",""description"":""Atopic dermatitis, unspecified"",""confidence"":0.2,""context"":""eczema""},{""icd10_code"":""L40.9"",""description"":""Psoriasis, unspecified"",""confidence"":0.2,""context"":""psoriasis""}]",0.60
0168-0056,HUMAN PRESCRIPTION DRUG,Betamethasone Dipropionate,,Betamethasone Dipropionate,OINTMENT,TOPICAL,19840904,,NDA,NDA019141,E. Fougera & Co. a division of Fougera Pharmaceuticals Inc.,BETAMETHASONE DIPROPIONATE,0.5,mg/g,"Corticosteroid Hormone Receptor Agonists [MoA], Corticosteroid [EPC]",,N,20251231,L30.9,"[{""icd10_code"":""L30.9"",""description"":""Dermatitis, unspecified"",""confidence"":0.6,""context"":""skin condition""},{""icd10_code"":""L20.9"",""description"":""Atopic dermatitis, unspecified"",""confidence"":0.2,""context"":""eczema""},{""icd10_code"":""L40.9"",""description"":""Psoriasis, unspecified"",""confidence"":0.2,""context"":""psoriasis""}]",0.60
0168-0057,HUMAN PRESCRIPTION DRUG,Betamethasone Dipropionate,,Betamethasone Dipropionate,LOTION,TOPICAL,19850812,,ANDA,ANDA070275,E. Fougera & Co. a division of Fougera Pharmaceuticals Inc.,BETAMETHASONE DIPROPIONATE,0.5,mg/mL,"Corticosteroid Hormone Receptor Agonists [MoA], Corticosteroid [EPC]",,N,20251231,L30.9,"[{""icd10_code"":""L30.9"",""description"":""Dermatitis, unspecified"",""confidence"":0.6,""context"":""skin condition""},{""icd10_code"":""L20.9"",""description"":""Atopic dermatitis, unspecified"",""confidence"":0.2,""context"":""eczema""},{""icd10_code"":""L40.9"",""description"":""Psoriasis, unspecified"",""confidence"":0.2,""context"":""psoriasis""}]",0.60
0168-0059,HUMAN PRESCRIPTION DRUG,Fluocinolone Acetonide,,fluocinolone acetonide,SOLUTION,TOPICAL,19821216,,ANDA,ANDA088167,Fougera Pharmaceuticals Inc.,FLUOCINOLONE ACETONIDE,0.1,mg/mL,"Corticosteroid Hormone Receptor Agonists [MoA], Corticosteroid [EPC]",,N,20251231,L30.9,"[{""icd10_code"":""L30.9"",""description"":""Dermatitis, unspecified"",""confidence"":0.6,""context"":""skin condition""},{""icd10_code"":""L20.9"",""description"":""Atopic dermatitis, unspecified"",""confidence"":0.2,""context"":""eczema""},{""icd10_code"":""L40.9"",""description"":""Psoriasis, unspecified"",""confidence"":0.2,""context"":""psoriasis""}]",0.60
0168-0064,HUMAN PRESCRIPTION DRUG,Fluocinolone Acetonide,,fluocinolone acetonide,OINTMENT,TOPICAL,19821216,,ANDA,ANDA088168,E. Fougera & Co. a division of Fougera Pharmaceuticals Inc.,FLUOCINOLONE ACETONIDE,0.25,mg/g,"Corticosteroid Hormone Receptor Agonists [MoA], Corticosteroid [EPC]",,N,20251231,L30.9,"[{""icd10_code"":""L30.9"",""description"":""Dermatitis, unspecified"",""confidence"":0.6,""context"":""skin condition""},{""icd10_code"":""L20.9"",""description"":""Atopic dermatitis, unspecified"",""confidence"":0.2,""context"":""eczema""},{""icd10_code"":""L40.9"",""description"":""Psoriasis, unspecified"",""confidence"":0.2,""context"":""psoriasis""}]",0.60
0168-0080,HUMAN PRESCRIPTION DRUG,Hydrocortisone,,Hydrocortisone,CREAM,TOPICAL,19861216,,ANDA,ANDA089414,E. Fougera & Co. a division of Fougera Pharmaceuticals Inc.,HYDROCORTISONE,25,mg/g,"Corticosteroid Hormone Receptor Agonists [MoA], Corticosteroid [EPC]",,N,20251231,L30.9,"[{""icd10_code"":""L30.9"",""description"":""Dermatitis, unspecified"",""confidence"":0.6,""context"":""skin condition""},{""icd10_code"":""L20.9"",""description"":""Atopic dermatitis, unspecified"",""confidence"":0.2,""context"":""eczema""},{""icd10_code"":""L40.9"",""description"":""Psoriasis, unspecified"",""confidence"":0.2,""context"":""psoriasis""}]",0.60
0168-0099,HUMAN PRESCRIPTION DRUG,ketoconazole,,ketoconazole,CREAM,TOPICAL,20040428,,ANDA,ANDA076294,E. Fougera & Co. a division of Fougera Pharmaceuticals Inc.,KETOCONAZOLE,20,mg/g,"Azole Antifungal [EPC], Azoles [CS], Cytochrome P450 3A4 Inhibitors [MoA], Cytochrome P450 3A5 Inhibitors [MoA], P-Glycoprotein Inhibitors [MoA]",,N,20251231,L30.9,"[{""icd10_code"":""L30.9"",""description"":""Dermatitis, unspecified"",""confidence"":0.6,""context"":""skin condition""},{""icd10_code"":""L20.9"",""description"":""Atopic dermatitis, unspecified"",""confidence"":0.2,""context"":""eczema""},{""icd10_code"":""L40.9"",""description"":""Psoriasis, unspecified"",""confidence"":0.2,""context"":""psoriasis""}]",0.60
0168-0126,HUMAN OTC DRUG,Swim-EAR,,Swim-EAR,SOLUTION,AURICULAR (OTIC),19700403,,OTC MONOGRAPH DRUG,M014,Fougera Pharmaceuticals Inc.,ISOPROPYL ALCOHOL,950,mg/mL,,,N,20251231,H60.9,"[{""icd10_code"":""H60.9"",""description"":""Unspecified otitis externa"",""confidence"":0.5,""context"":""ear infection""},{""icd10_code"":""H61.20"",""description"":""Impacted cerumen, unspecified ear"",""confidence"":0.3,""context"":""ear wax""},{""icd10_code"":""H92.09"",""description"":""Otalgia, unspecified ear"",""confidence"":0.2,""context"":""ear pain""}]",0.50
0168-0133,HUMAN PRESCRIPTION DRUG,Clotrimazole,,clotrimazole,CREAM,TOPICAL,20080902,,ANDA,ANDA078338,E. Fougera & Co. a division of Fougera Pharmaceuticals Inc.,CLOTRIMAZOLE,10,mg/g,"Azole Antifungal [EPC], Azoles [CS]",,N,20251231,L30.9,"[{""icd10_code"":""L30.9"",""description"":""Dermatitis, unspecified"",""confidence"":0.6,""context"":""skin condition""},{""icd10_code"":""L20.9"",""description"":""Atopic dermatitis, unspecified"",""confidence"":0.2,""context"":""eczema""},{""icd10_code"":""L40.9"",""description"":""Psoriasis, unspecified"",""confidence"":0.2,""context"":""psoriasis""}]",0.60
0168-0134,HUMAN PRESCRIPTION DRUG,fluocinonide,,fluocinonide,SOLUTION,TOPICAL,19950227,,ANDA,ANDA072934,E. Fougera & Co. a division of Fougera Pharmaceuticals Inc.,FLUOCINONIDE,0.5,mg/mL,"Corticosteroid Hormone Receptor Agonists [MoA], Corticosteroid [EPC]",,N,20251231,L30.9,"[{""icd10_code"":""L30.9"",""description"":""Dermatitis, unspecified"",""confidence"":0.6,""context"":""skin condition""},{""icd10_code"":""L20.9"",""description"":""Atopic dermatitis, unspecified"",""confidence"":0.2,""context"":""eczema""},{""icd10_code"":""L40.9"",""description"":""Psoriasis, unspecified"",""confidence"":0.2,""context"":""psoriasis""}]",0.60
0168-0146,HUMAN PRESCRIPTION DRUG,Hydrocortisone,,Hydrocortisone,OINTMENT,TOPICAL,19930528,,ANDA,ANDA081203,E. Fougera & Co. a division of Fougera Pharmaceuticals Inc.,HYDROCORTISONE,25,mg/g,"Corticosteroid Hormone Receptor Agonists [MoA], Corticosteroid [EPC]",,N,20251231,L30.9,"[{""icd10_code"":""L30.9"",""description"":""Dermatitis, unspecified"",""confidence"":0.6,""context"":""skin condition""},{""icd10_code"":""L20.9"",""description"":""Atopic dermatitis, unspecified"",""confidence"":0.2,""context"":""eczema""},{""icd10_code"":""L40.9"",""description"":""Psoriasis, unspecified"",""confidence"":0.2,""context"":""psoriasis""}]",0.60
0168-0162,HUMAN PRESCRIPTION DRUG,Clobetasol Propionate,,clobetasol propionate,OINTMENT,TOPICAL,19960223,,ANDA,ANDA074407,E. Fougera & Co. a division of Fougera Pharmaceuticals Inc.,CLOBETASOL PROPIONATE,0.5,mg/g,"Corticosteroid Hormone Receptor Agonists [MoA], Corticosteroid [EPC]",,N,20251231,L30.9,"[{""icd10_code"":""L30.9"",""description"":""Dermatitis, unspecified"",""confidence"":0.6,""context"":""skin condition""},{""icd10_code"":""L20.9"",""description"":""Atopic dermatitis, unspecified"",""confidence"":0.2,""context"":""eczema""},{""icd10_code"":""L40.9"",""description"":""Psoriasis, unspecified"",""confidence"":0.2,""context"":""psoriasis""}]",0.60
0168-0163,HUMAN PRESCRIPTION DRUG,Clobetasol Propionate,,clobetasol propionate,CREAM,TOPICAL,19960930,,ANDA,ANDA074392,E. Fougera & Co. a division of Fougera Pharmaceuticals Inc.,CLOBETASOL PROPIONATE,0.5,mg/g,"Corticosteroid Hormone Receptor Agonists [MoA], Corticosteroid [EPC]",,N,20251231,L30.9,"[{""icd10_code"":""L30.9"",""description"":""Dermatitis, unspecified"",""confidence"":0.6,""context"":""skin condition""},{""icd10_code"":""L20.9"",""description"":""Atopic dermatitis, unspecified"",""confidence"":0.2,""context"":""eczema""},{""icd10_code"":""L40.9"",""description"":""Psoriasis, unspecified"",""confidence"":0.2,""context"":""psoriasis""}]",0.60
0168-0201,HUMAN PRESCRIPTION DRUG,clindamycin phosphate,,clindamycin phosphate,SOLUTION,TOPICAL,19970605,,ANDA,ANDA064159,E. Fougera & Co. a division of Fougera Pharmaceuticals Inc.,CLINDAMYCIN PHOSPHATE,10,mg/mL,"Decreased Sebaceous Gland Activity [PE], Lincosamide Antibacterial [EPC], Lincosamides [CS], Neuromuscular Blockade [PE]",,N,20251231,L30.9,"[{""icd10_code"":""L30.9"",""description"":""Dermatitis, unspecified"",""confidence"":0.6,""context"":""skin condition""},{""icd10_code"":""L20.9"",""description"":""Atopic dermatitis, unspecified"",""confidence"":0.2,""context"":""eczema""},{""icd10_code"":""L40.9"",""description"":""Psoriasis, unspecified"",""confidence"":0.2,""context"":""psoriasis""}]",0.60
