NDC,PRODUCTTYPENAME,PROPRIETARYNAME,PROPRIETARYNAMESUFFIX,NONPROPRIETARYNAME,DOSAGEFORMNAME,ROUTENAME,STARTMARKETINGDATE,ENDMARKETINGDATE,MARKETINGCATEGORYNAME,APPLICATIONNUMBER,LABELERNAME,SUBSTANCENAME,ACTIVE_NUMERATOR_STRENGTH,ACTIVE_INGRED_UNIT,PHARM_CLASSES,DEASCHEDULE,NDC_EXCLUDE_FLAG,LISTING_RECORD_CERTIFIED_THROUGH,PRIMARY_ICD10,ALL_ICD10_MAPPINGS,MAPPING_CONFIDENCE
0067-7921,HUMAN OTC DRUG,Theraflu Flu Relief Max Strength,Daytime,"Acetaminophen, Dextromethorphan HBr",POWDER,ORAL,20220615,,OTC MONOGRAPH DRUG,M012,Haleon US Holdings LLC,ACETAMINOPHEN; DEXTROMETHORPHAN HYDROBROMIDE,1000; 30,mg/1; mg/1,"Sigma-1 Agonist [EPC], Sigma-1 Receptor Agonists [MoA], Uncompetitive N-methyl-D-aspartate Receptor Antagonist [EPC], Uncompetitive NMDA Receptor Antagonists [MoA]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0067-7922,HUMAN OTC DRUG,Theraflu Flu Relief Max Strength,Nighttime,"Acetaminophen, Chlorpheniramine maleate, Dextromethorphan HBr",POWDER,ORAL,20220615,,OTC MONOGRAPH DRUG,M012,Haleon US Holdings LLC,ACETAMINOPHEN; CHLORPHENIRAMINE MALEATE; DEXTROMETHORPHAN HYDROBROMIDE,1000; 4; 30,mg/1; mg/1; mg/1,"Histamine H1 Receptor Antagonists [MoA], Histamine-1 Receptor Antagonist [EPC], Sigma-1 Agonist [EPC], Sigma-1 Receptor Agonists [MoA], Uncompetitive N-methyl-D-aspartate Receptor Antagonist [EPC], Uncompetitive NMDA Receptor Antagonists [MoA]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0067-7923,HUMAN OTC DRUG,Theraflu Flu Relief Max Strength,Daytime Nighttime Combo Pack,"Acetaminophen, Dextromethorphan HBr, and Acetaminophen, Chlorpheniramine maleate, Dextromethorphan HBr",KIT,,20220615,,OTC MONOGRAPH DRUG,M012,Haleon US Holdings LLC,,,,,,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0067-8125,HUMAN OTC DRUG,Theraflu ExpressMax,Daytime Nighttime Value Pack,"Acetaminophen, Dextromethorphan HBr, Phenylephrine HCl and Acetaminophen, Diphenhydramine HCl, Phenylephrine HCl",KIT,,20150715,,OTC MONOGRAPH DRUG,M012,Haleon US Holdings LLC,,,,,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0067-8127,HUMAN OTC DRUG,Theraflu ExpressMax,Daytime Severe Cold and Cough,"Acetaminophen, Dextromethorphan HBr, Phenylephrine HCl",SYRUP,ORAL,20150715,,OTC MONOGRAPH DRUG,M012,Haleon US Holdings LLC,ACETAMINOPHEN; DEXTROMETHORPHAN HYDROBROMIDE; PHENYLEPHRINE HYDROCHLORIDE,650; 20; 10,mg/30mL; mg/30mL; mg/30mL,"Adrenergic alpha1-Agonists [MoA], Sigma-1 Agonist [EPC], Sigma-1 Receptor Agonists [MoA], Uncompetitive N-methyl-D-aspartate Receptor Antagonist [EPC], Uncompetitive NMDA Receptor Antagonists [MoA], alpha-1 Adrenergic Agonist [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0067-8129,HUMAN OTC DRUG,Theraflu ExpressMax,Nighttime Severe Cold and Cough,"Acetaminophen, Diphenhydramine HCl, Phenylephrine HCl",SYRUP,ORAL,20150715,,OTC MONOGRAPH DRUG,M012,Haleon US Holdings LLC,ACETAMINOPHEN; DIPHENHYDRAMINE HYDROCHLORIDE; PHENYLEPHRINE HYDROCHLORIDE,650; 25; 10,mg/30mL; mg/30mL; mg/30mL,"Adrenergic alpha1-Agonists [MoA], Histamine H1 Receptor Antagonists [MoA], Histamine-1 Receptor Antagonist [EPC], alpha-1 Adrenergic Agonist [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0067-8132,HUMAN OTC DRUG,Theraflu ExpressMax Severe Cold and Flu Syrup,,"Acetaminophen, Dextromethorphan HBr, Guaifenesin, Phenylephrine HCl",SYRUP,ORAL,20170707,,OTC MONOGRAPH DRUG,M012,Haleon US Holdings LLC,ACETAMINOPHEN; DEXTROMETHORPHAN HYDROBROMIDE; GUAIFENESIN; PHENYLEPHRINE HYDROCHLORIDE,650; 20; 400; 10,mg/1; mg/1; mg/1; mg/1,"Adrenergic alpha1-Agonists [MoA], Decreased Respiratory Secretion Viscosity [PE], Expectorant [EPC], Increased Respiratory Secretions [PE], Sigma-1 Agonist [EPC], Sigma-1 Receptor Agonists [MoA], Uncompetitive N-methyl-D-aspartate Receptor Antagonist [EPC], Uncompetitive NMDA Receptor Antagonists [MoA], alpha-1 Adrenergic Agonist [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0067-8136,HUMAN OTC DRUG,Theraflu ExpressMax,Daytime Severe Cold and Cough,"acetaminophen, dextromethorphan HBr, phenylephrine HCl","TABLET, FILM COATED",ORAL,20160705,,OTC MONOGRAPH DRUG,M012,Haleon US Holdings LLC,ACETAMINOPHEN; DEXTROMETHORPHAN HYDROBROMIDE; PHENYLEPHRINE HYDROCHLORIDE,325; 10; 5,mg/1; mg/1; mg/1,"Adrenergic alpha1-Agonists [MoA], Sigma-1 Agonist [EPC], Sigma-1 Receptor Agonists [MoA], Uncompetitive N-methyl-D-aspartate Receptor Antagonist [EPC], Uncompetitive NMDA Receptor Antagonists [MoA], alpha-1 Adrenergic Agonist [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0067-8137,HUMAN OTC DRUG,Theraflu ExpressMax,Nighttime Severe Cold and Cough,"acetaminophen, diphenhydramine HCl, phenylephrine HCl","TABLET, FILM COATED",ORAL,20160705,,OTC MONOGRAPH DRUG,M012,Haleon US Holdings LLC,ACETAMINOPHEN; DIPHENHYDRAMINE HYDROCHLORIDE; PHENYLEPHRINE HYDROCHLORIDE,325; 12.5; 5,mg/1; mg/1; mg/1,"Adrenergic alpha1-Agonists [MoA], Histamine H1 Receptor Antagonists [MoA], Histamine-1 Receptor Antagonist [EPC], alpha-1 Adrenergic Agonist [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0067-8139,HUMAN OTC DRUG,Excedrin,Tension Headache,"Acetaminophen, Caffeine","TABLET, FILM COATED",ORAL,20161215,,OTC MONOGRAPH DRUG,M013,Haleon US Holdings LLC,ACETAMINOPHEN; CAFFEINE,500; 65,mg/1; mg/1,"Central Nervous System Stimulant [EPC], Central Nervous System Stimulation [PE], Methylxanthine [EPC], Xanthines [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0067-8140,HUMAN OTC DRUG,EX-LAX,REGULAR STRENGTH CHOCOLATED STIMULANT LAXATIVE,SENNOSIDES,"TABLET, CHEWABLE",ORAL,20170801,,OTC MONOGRAPH DRUG,M007,Haleon US Holdings LLC,SENNOSIDES,15,mg/1,,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0067-8141,HUMAN OTC DRUG,EX-LAX,REGULAR STRENGTH STIMULANT LAXATIVE,SENNOSIDES,TABLET,ORAL,20170701,,OTC MONOGRAPH DRUG,M007,Haleon US Holdings LLC,SENNOSIDES,15,mg/1,,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0067-8142,HUMAN OTC DRUG,EX-LAX,MAXIMUM STRENGTH STIMULANT LAXATIVE,SENNOSIDES,PILL,ORAL,20170701,,OTC MONOGRAPH DRUG,M007,Haleon US Holdings LLC,SENNOSIDES,25,mg/1,,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0067-8143,HUMAN OTC DRUG,Perdiem,,"Sennosides, stimulant laxative",TABLET,ORAL,20170701,,OTC MONOGRAPH DRUG,M007,Haleon US Holdings LLC,SENNOSIDES,15,mg/1,,,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0067-8145,HUMAN OTC DRUG,Theraflu ExpressMax Severe Cold and Flu Caplets,,"Acetaminophen, Dextromethorphan HBr, Guaifenesin, Phenylephrine HCl","TABLET, COATED",ORAL,20170717,,OTC MONOGRAPH DRUG,M012,Haleon US Holdings LLC,ACETAMINOPHEN; DEXTROMETHORPHAN HYDROBROMIDE; GUAIFENESIN; PHENYLEPHRINE HYDROCHLORIDE,325; 10; 200; 5,mg/1; mg/1; mg/1; mg/1,"Adrenergic alpha1-Agonists [MoA], Decreased Respiratory Secretion Viscosity [PE], Expectorant [EPC], Increased Respiratory Secretions [PE], Sigma-1 Agonist [EPC], Sigma-1 Receptor Agonists [MoA], Uncompetitive N-methyl-D-aspartate Receptor Antagonist [EPC], Uncompetitive NMDA Receptor Antagonists [MoA], alpha-1 Adrenergic Agonist [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0067-8147,HUMAN OTC DRUG,Excedrin PM Triple Action Caplets and Excedrin Tension Headache,,"Acetaminophen, Aspirin (NSAID), Caffeine, and Diphenhydramine Citrate",KIT,,20170601,,OTC MONOGRAPH DRUG,M013,Haleon US Holdings LLC,,,,,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0067-8148,HUMAN OTC DRUG,Excedrin PM Triple Action Caplets and Excedrin Extra Strength Pain Reliever,,"Acetaminophen, Aspirin (NSAID), Caffeine, and Diphenhydramine Citrate",KIT,,20180501,,OTC MONOGRAPH DRUG,M013,Haleon US Holdings LLC,,,,,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0067-8151,HUMAN OTC DRUG,Excedrin Extra Strength and Excedrin Tension Headache,,"Acetaminophen, Aspirin (NSAID), and Caffeine",KIT,,20180930,,OTC MONOGRAPH DRUG,M013,Haleon US Holdings LLC,,,,,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0067-8152,HUMAN OTC DRUG,Voltaren,Arthritis Pain,diclofenac sodium,GEL,TOPICAL,20200513,,NDA,NDA022122,Haleon US Holdings LLC,DICLOFENAC SODIUM,10,mg/g,"Anti-Inflammatory Agents, Non-Steroidal [CS], Cyclooxygenase Inhibitors [MoA], Decreased Prostaglandin Production [PE], Nonsteroidal Anti-inflammatory Drug [EPC]",,N,20261231,L30.9,"[{""icd10_code"":""L30.9"",""description"":""Dermatitis, unspecified"",""confidence"":0.6,""context"":""skin condition""},{""icd10_code"":""L20.9"",""description"":""Atopic dermatitis, unspecified"",""confidence"":0.2,""context"":""eczema""},{""icd10_code"":""L40.9"",""description"":""Psoriasis, unspecified"",""confidence"":0.2,""context"":""psoriasis""}]",0.60
0067-8153,HUMAN OTC DRUG,Voltaren,Arthritis Pain,diclofenac sodium,KIT,,20200513,,NDA,NDA022122,Haleon US Holdings LLC,,,,,,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0067-8154,HUMAN OTC DRUG,Voltaren,Arthritis Pain,diclofenac sodium,KIT,,20250219,,NDA,NDA022122,Haleon US Holdings LLC,,,,,,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0067-8161,HUMAN OTC DRUG,Theraflu Flu Relief Maximum Strength,Daytime Nighttime Combo Pack,"Acetaminophen, Dextromethorphan HBr and Acetaminophen, Chlorpheniramine maleate, Dextromethorphan HBr",KIT,,20220627,,OTC MONOGRAPH DRUG,M012,Haleon US Holdings LLC,,,,,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0067-8200,HUMAN OTC DRUG,Theraflu Multi-Symptom Severe Cold and Theraflu Nighttime Severe Cold and Cough,,"Acetaminophen, Dextromethorphan HBr, Phenylephrine HCl, Diphenhydramine HCl",KIT,,20160101,,OTC MONOGRAPH DRUG,M012,Haleon US Holdings LLC,,,,,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0067-8201,HUMAN OTC DRUG,EXCEDRIN,MIGRAINE,"Acetaminophen, Aspirin (NSAID) and Caffeine","TABLET, FILM COATED",ORAL,20100215,,NDA,NDA020802,Haleon US Holdings LLC,ACETAMINOPHEN; ASPIRIN; CAFFEINE,250; 250; 65,mg/1; mg/1; mg/1,"Anti-Inflammatory Agents, Non-Steroidal [CS], Central Nervous System Stimulant [EPC], Central Nervous System Stimulation [PE], Cyclooxygenase Inhibitors [MoA], Decreased Platelet Aggregation [PE], Decreased Prostaglandin Production [PE], Methylxanthine [EPC], Nonsteroidal Anti-inflammatory Drug [EPC], Platelet Aggregation Inhibitor [EPC], Xanthines [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0067-8202,HUMAN OTC DRUG,Excedrin,Extra Strength Pain Reliever,"Acetaminophen, Aspirin (NSAID), and Caffeine","TABLET, FILM COATED",ORAL,20200309,,OTC MONOGRAPH DRUG,M013,Haleon US Holdings LLC,ACETAMINOPHEN; ASPIRIN; CAFFEINE,250; 250; 65,mg/1; mg/1; mg/1,"Anti-Inflammatory Agents, Non-Steroidal [CS], Central Nervous System Stimulant [EPC], Central Nervous System Stimulation [PE], Cyclooxygenase Inhibitors [MoA], Decreased Platelet Aggregation [PE], Decreased Prostaglandin Production [PE], Methylxanthine [EPC], Nonsteroidal Anti-inflammatory Drug [EPC], Platelet Aggregation Inhibitor [EPC], Xanthines [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0067-8203,HUMAN OTC DRUG,Excedrin,Extra Strength Pain Reliever,"Acetaminophen, Aspirin (NSAID), and Caffeine","TABLET, FILM COATED",ORAL,20210115,,OTC MONOGRAPH DRUG,M013,Haleon US Holdings LLC,ACETAMINOPHEN; ASPIRIN; CAFFEINE,250; 250; 65,mg/1; mg/1; mg/1,"Anti-Inflammatory Agents, Non-Steroidal [CS], Central Nervous System Stimulant [EPC], Central Nervous System Stimulation [PE], Cyclooxygenase Inhibitors [MoA], Decreased Platelet Aggregation [PE], Decreased Prostaglandin Production [PE], Methylxanthine [EPC], Nonsteroidal Anti-inflammatory Drug [EPC], Platelet Aggregation Inhibitor [EPC], Xanthines [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0067-8204,HUMAN OTC DRUG,Theraflu Flu Relief Max Strength,Daytime,"Acetaminophen, Dextromethorphan HBr",SYRUP,ORAL,20220627,,OTC MONOGRAPH DRUG,M012,Haleon US Holdings LLC,ACETAMINOPHEN; DEXTROMETHORPHAN HYDROBROMIDE,1000; 30,mg/30mL; mg/30mL,"Sigma-1 Agonist [EPC], Sigma-1 Receptor Agonists [MoA], Uncompetitive N-methyl-D-aspartate Receptor Antagonist [EPC], Uncompetitive NMDA Receptor Antagonists [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0067-8205,HUMAN OTC DRUG,Theraflu Flu Relief Max Strength,Nighttime,"Acetaminophen, Chlorpheniramine maleate, Dextromethorphan HBr",SYRUP,ORAL,20220627,,OTC MONOGRAPH DRUG,M012,Haleon US Holdings LLC,ACETAMINOPHEN; CHLORPHENIRAMINE MALEATE; DEXTROMETHORPHAN HYDROBROMIDE,1000; 4; 30,mg/30mL; mg/30mL; mg/30mL,"Histamine H1 Receptor Antagonists [MoA], Histamine-1 Receptor Antagonist [EPC], Sigma-1 Agonist [EPC], Sigma-1 Receptor Agonists [MoA], Uncompetitive N-methyl-D-aspartate Receptor Antagonist [EPC], Uncompetitive NMDA Receptor Antagonists [MoA]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0067-8206,HUMAN OTC DRUG,Theraflu Flu Relief Max Strength,Daytime Nighttime Value Pack,"Acetaminophen, Dextromethorphan HBr, and Acetaminophen, Chlorpheniramine maleate, Dextromethorphan HBr",KIT,,20220627,,OTC MONOGRAPH DRUG,M012,Haleon US Holdings LLC,,,,,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0067-8211,HUMAN OTC DRUG,Theraflu,Severe Cold Relief Daytime with Honey Ginger Flavor,"ACETAMINOPHEN, DEXTROMETHORPHAN HBr, PHENYLEPHRINE HCl","POWDER, FOR SOLUTION",ORAL,20230501,,OTC MONOGRAPH DRUG,M012,Haleon US Holdings LLC,ACETAMINOPHEN; DEXTROMETHORPHAN HYDROBROMIDE; PHENYLEPHRINE HYDROCHLORIDE,650; 20; 10,mg/1; mg/1; mg/1,"Adrenergic alpha1-Agonists [MoA], Sigma-1 Agonist [EPC], Sigma-1 Receptor Agonists [MoA], Uncompetitive N-methyl-D-aspartate Receptor Antagonist [EPC], Uncompetitive NMDA Receptor Antagonists [MoA], alpha-1 Adrenergic Agonist [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0067-8212,HUMAN OTC DRUG,Theraflu,Severe Cold Relief Nighttime with Honey Elderberry Flavor,"ACETAMINOPHEN, DIPHENHYDRAMINE HCl, PHENYLEPHRINE HCl","POWDER, FOR SOLUTION",ORAL,20230501,,OTC MONOGRAPH DRUG,M012,Haleon US Holdings LLC,ACETAMINOPHEN; DIPHENHYDRAMINE HYDROCHLORIDE; PHENYLEPHRINE HYDROCHLORIDE,650; 25; 10,mg/1; mg/1; mg/1,"Adrenergic alpha1-Agonists [MoA], Histamine H1 Receptor Antagonists [MoA], Histamine-1 Receptor Antagonist [EPC], alpha-1 Adrenergic Agonist [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0068-0597,HUMAN PRESCRIPTION DRUG,Rifadin IV,,rifampin,"INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION",INTRAVENOUS,19890525,20260930,NDA,NDA050627,Sanofi-Aventis U.S. LLC,RIFAMPIN,600,mg/10mL,"Rifamycin Antibacterial [EPC], Rifamycins [CS]",,N,,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0068-0599,HUMAN PRESCRIPTION DRUG,Rifadin IV NOVAPLUS,,rifampin,"INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION",INTRAVENOUS,20170201,20251031,NDA,NDA050627,Sanofi-Aventis U.S. LLC,RIFAMPIN,600,mg/10mL,"Rifamycin Antibacterial [EPC], Rifamycins [CS]",,N,,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0069-0043,HUMAN PRESCRIPTION DRUG,Heparin Sodium,,Heparin Sodium,INJECTION,INTRAVENOUS; SUBCUTANEOUS,20110721,,NDA,NDA201370,Pfizer Laboratories Div Pfizer Inc,HEPARIN SODIUM,1000,[USP'U]/mL,"Anti-coagulant [EPC], Heparin [CS], Unfractionated Heparin [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0069-0058,HUMAN PRESCRIPTION DRUG,Heparin Sodium,,Heparin Sodium,INJECTION,INTRAVENOUS; SUBCUTANEOUS,20110721,,NDA,NDA201370,Pfizer Laboratories Div Pfizer Inc,HEPARIN SODIUM,1000,[USP'U]/mL,"Anti-coagulant [EPC], Heparin [CS], Unfractionated Heparin [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0069-0059,HUMAN PRESCRIPTION DRUG,Heparin Sodium,,Heparin Sodium,INJECTION,INTRAVENOUS; SUBCUTANEOUS,20110721,,NDA,NDA201370,Pfizer Laboratories Div Pfizer Inc,HEPARIN SODIUM,5000,[USP'U]/mL,"Anti-coagulant [EPC], Heparin [CS], Unfractionated Heparin [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0069-0106,HUMAN PRESCRIPTION DRUG,ELELYSO,,Taliglucerase alfa,"INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION",INTRAVENOUS,20120501,,BLA,BLA022458,Pfizer Laboratories Div Pfizer Inc,TALIGLUCERASE ALFA,200,U/5mL,"Glucosylceramidase [CS], Hydrolytic Lysosomal Glucocerebroside-specific Enzyme [EPC]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0069-0135,HUMAN PRESCRIPTION DRUG,BOSULIF,,Bosutinib,"TABLET, FILM COATED",ORAL,20120904,,NDA,NDA203341,Pfizer Laboratories Div Pfizer Inc,BOSUTINIB MONOHYDRATE,100,mg/1,"Bcr-Abl Tyrosine Kinase Inhibitors [MoA], Kinase Inhibitor [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0069-0136,HUMAN PRESCRIPTION DRUG,BOSULIF,,Bosutinib,"TABLET, FILM COATED",ORAL,20120904,,NDA,NDA203341,Pfizer Laboratories Div Pfizer Inc,BOSUTINIB MONOHYDRATE,500,mg/1,"Bcr-Abl Tyrosine Kinase Inhibitors [MoA], Kinase Inhibitor [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0069-0137,HUMAN PRESCRIPTION DRUG,Heparin Sodium,,Heparin Sodium,INJECTION,INTRAVENOUS; SUBCUTANEOUS,20130311,,NDA,NDA201370,Pfizer Laboratories Div Pfizer Inc,HEPARIN SODIUM,1000,[USP'U]/mL,"Anti-coagulant [EPC], Heparin [CS], Unfractionated Heparin [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0069-0145,HUMAN PRESCRIPTION DRUG,INLYTA,,axitinib,"TABLET, FILM COATED",ORAL,20120127,,NDA,NDA202324,Pfizer Laboratories Div Pfizer Inc,AXITINIB,1,mg/1,"Kinase Inhibitor [EPC], Receptor Tyrosine Kinase Inhibitors [MoA]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
